"","policy","policy_length","climate_shock_labels","scenario","temp_band","cost_effective"
"953","Full closure",84,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",1199.28865785139
"954","Full closure",6,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",927.211684544253
"955","Full closure",12,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",986.813676420947
"956","Full closure",18,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",1206.12980081839
"957","Full closure",24,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",1135.97087292681
"958","Full closure",30,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",1039.63313449295
"959","Full closure",36,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",1102.06572050063
"960","Full closure",42,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",1311.02040706657
"961","Full closure",48,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",1378.47862783986
"962","Full closure",54,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",1269.69060938161
"963","Full closure",60,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",1505.60752121278
"964","Full closure",66,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",1550.26214028754
"965","Full closure",72,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",2210.59277255405
"966","Full closure",78,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",1470.21750729187
"967","Full closure",84,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",1523.82259859978
"968","Increase male size limit",6,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"969","Increase male size limit",12,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"970","Increase male size limit",18,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"971","Increase male size limit",24,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"972","Increase male size limit",30,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"973","Increase male size limit",36,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"974","Increase male size limit",42,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"975","Increase male size limit",48,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"976","Increase male size limit",54,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"977","Increase male size limit",60,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"978","Increase male size limit",66,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"979","Increase male size limit",72,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"980","Increase male size limit",78,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"981","Increase male size limit",84,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"982","Increase male size limit",6,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"983","Increase male size limit",12,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"984","Increase male size limit",18,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"985","Increase male size limit",24,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"986","Increase male size limit",30,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"987","Increase male size limit",36,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"988","Increase male size limit",42,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"989","Increase male size limit",48,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"990","Increase male size limit",54,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"991","Increase male size limit",60,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"992","Increase male size limit",66,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"993","Increase male size limit",72,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"994","Increase male size limit",78,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"995","Increase male size limit",84,"August",2,"Delta*T==1*'-'*7*degree*C",NA
"996","Increase male size limit",6,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"997","Increase male size limit",12,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"998","Increase male size limit",18,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"999","Increase male size limit",24,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"1000","Increase male size limit",30,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"1001","Increase male size limit",36,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"1002","Increase male size limit",42,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"1003","Increase male size limit",48,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"1004","Increase male size limit",54,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"1005","Increase male size limit",60,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"1006","Increase male size limit",66,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"1007","Increase male size limit",72,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"1008","Increase male size limit",78,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"1009","Increase male size limit",84,"Dec-Feb",2,"Delta*T==1*'-'*7*degree*C",NA
"1010","Increase male size limit",6,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",Inf
"1011","Increase male size limit",12,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1012","Increase male size limit",18,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1013","Increase male size limit",24,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1014","Increase male size limit",30,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1015","Increase male size limit",36,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1016","Increase male size limit",42,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1017","Increase male size limit",48,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1018","Increase male size limit",54,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1019","Increase male size limit",60,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1020","Increase male size limit",66,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1021","Increase male size limit",72,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1022","Increase male size limit",78,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1023","Increase male size limit",84,"Feb-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1024","Increase male size limit",6,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1025","Increase male size limit",12,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1026","Increase male size limit",18,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1027","Increase male size limit",24,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1028","Increase male size limit",30,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1029","Increase male size limit",36,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1030","Increase male size limit",42,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1031","Increase male size limit",48,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1032","Increase male size limit",54,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1033","Increase male size limit",60,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1034","Increase male size limit",66,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1035","Increase male size limit",72,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1036","Increase male size limit",78,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1037","Increase male size limit",84,"Jan-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1038","Increase male size limit",6,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1039","Increase male size limit",12,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1040","Increase male size limit",18,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1041","Increase male size limit",24,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1042","Increase male size limit",30,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1043","Increase male size limit",36,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1044","Increase male size limit",42,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1045","Increase male size limit",48,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1046","Increase male size limit",54,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1047","Increase male size limit",60,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1048","Increase male size limit",66,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1049","Increase male size limit",72,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1050","Increase male size limit",78,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1051","Increase male size limit",84,"July",2,"Delta*T==1*'-'*7*degree*C",NA
"1052","Increase male size limit",6,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",6446.6213690393
"1053","Increase male size limit",12,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1054","Increase male size limit",18,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1055","Increase male size limit",24,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1056","Increase male size limit",30,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1057","Increase male size limit",36,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1058","Increase male size limit",42,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1059","Increase male size limit",48,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1060","Increase male size limit",54,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1061","Increase male size limit",60,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1062","Increase male size limit",66,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1063","Increase male size limit",72,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1064","Increase male size limit",78,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1065","Increase male size limit",84,"Jun-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1066","Increase male size limit",6,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1067","Increase male size limit",12,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1068","Increase male size limit",18,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1069","Increase male size limit",24,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1070","Increase male size limit",30,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1071","Increase male size limit",36,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1072","Increase male size limit",42,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1073","Increase male size limit",48,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1074","Increase male size limit",54,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1075","Increase male size limit",60,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1076","Increase male size limit",66,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1077","Increase male size limit",72,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1078","Increase male size limit",78,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1079","Increase male size limit",84,"Jun-Dec",2,"Delta*T==1*'-'*7*degree*C",NA
"1080","Increase male size limit",6,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",474.553867222171
"1081","Increase male size limit",12,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",611.134218540105
"1082","Increase male size limit",18,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",850.354613122493
"1083","Increase male size limit",24,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",1432.6802818805
"1084","Increase male size limit",30,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",NA
"1085","Increase male size limit",36,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",NA
"1086","Increase male size limit",42,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",NA
"1087","Increase male size limit",48,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",NA
"1088","Increase male size limit",54,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",NA
"1089","Increase male size limit",60,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",NA
"1090","Increase male size limit",66,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",NA
"1091","Increase male size limit",72,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",NA
"1092","Increase male size limit",78,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",NA
"1093","Increase male size limit",84,"Jun-Jul",2,"Delta*T==1*'-'*7*degree*C",NA
"1094","Increase male size limit",6,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1095","Increase male size limit",12,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1096","Increase male size limit",18,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1097","Increase male size limit",24,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1098","Increase male size limit",30,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1099","Increase male size limit",36,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1100","Increase male size limit",42,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1101","Increase male size limit",48,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",12807.4309769639
"1102","Increase male size limit",54,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1103","Increase male size limit",60,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1104","Increase male size limit",66,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1105","Increase male size limit",72,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1106","Increase male size limit",78,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1107","Increase male size limit",84,"Jun-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1108","Increase male size limit",6,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",679.00314393482
"1109","Increase male size limit",12,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",495.548649239566
"1110","Increase male size limit",18,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",NA
"1111","Increase male size limit",24,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",321.591595201537
"1112","Increase male size limit",30,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",1481.01744990316
"1113","Increase male size limit",36,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",4409.10092279367
"1114","Increase male size limit",42,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",NA
"1115","Increase male size limit",48,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",NA
"1116","Increase male size limit",54,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",NA
"1117","Increase male size limit",60,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",NA
"1118","Increase male size limit",66,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",NA
"1119","Increase male size limit",72,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",NA
"1120","Increase male size limit",78,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",NA
"1121","Increase male size limit",84,"Jun-Oct",2,"Delta*T==1*'-'*7*degree*C",NA
"1122","Increase male size limit",6,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1123","Increase male size limit",12,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1124","Increase male size limit",18,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1125","Increase male size limit",24,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1126","Increase male size limit",30,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1127","Increase male size limit",36,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1128","Increase male size limit",42,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1129","Increase male size limit",48,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1130","Increase male size limit",54,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1131","Increase male size limit",60,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1132","Increase male size limit",66,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1133","Increase male size limit",72,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1134","Increase male size limit",78,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1135","Increase male size limit",84,"Jun-Sep",2,"Delta*T==1*'-'*7*degree*C",NA
"1136","Increase male size limit",6,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1137","Increase male size limit",12,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1138","Increase male size limit",18,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1139","Increase male size limit",24,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1140","Increase male size limit",30,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1141","Increase male size limit",36,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1142","Increase male size limit",42,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1143","Increase male size limit",48,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1144","Increase male size limit",54,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1145","Increase male size limit",60,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1146","Increase male size limit",66,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1147","Increase male size limit",72,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1148","Increase male size limit",78,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1149","Increase male size limit",84,"June",2,"Delta*T==1*'-'*7*degree*C",NA
"1150","Increase male size limit",6,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1151","Increase male size limit",12,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1152","Increase male size limit",18,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1153","Increase male size limit",24,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1154","Increase male size limit",30,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1155","Increase male size limit",36,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1156","Increase male size limit",42,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1157","Increase male size limit",48,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1158","Increase male size limit",54,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1159","Increase male size limit",60,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1160","Increase male size limit",66,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1161","Increase male size limit",72,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1162","Increase male size limit",78,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1163","Increase male size limit",84,"Mar-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1164","Increase male size limit",6,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1165","Increase male size limit",12,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1166","Increase male size limit",18,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1167","Increase male size limit",24,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1168","Increase male size limit",30,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1169","Increase male size limit",36,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1170","Increase male size limit",42,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1171","Increase male size limit",48,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1172","Increase male size limit",54,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1173","Increase male size limit",60,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1174","Increase male size limit",66,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1175","Increase male size limit",72,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1176","Increase male size limit",78,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1177","Increase male size limit",84,"Mar-May",2,"Delta*T==1*'-'*7*degree*C",NA
"1178","Increase male size limit",6,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1179","Increase male size limit",12,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1180","Increase male size limit",18,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1181","Increase male size limit",24,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1182","Increase male size limit",30,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1183","Increase male size limit",36,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1184","Increase male size limit",42,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1185","Increase male size limit",48,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1186","Increase male size limit",54,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1187","Increase male size limit",60,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1188","Increase male size limit",66,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1189","Increase male size limit",72,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1190","Increase male size limit",78,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1191","Increase male size limit",84,"May-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1192","Increase male size limit",6,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",779.363726228805
"1193","Increase male size limit",12,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",1066.56129146395
"1194","Increase male size limit",18,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",2794.98827385256
"1195","Increase male size limit",24,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",Inf
"1196","Increase male size limit",30,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1197","Increase male size limit",36,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1198","Increase male size limit",42,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1199","Increase male size limit",48,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1200","Increase male size limit",54,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1201","Increase male size limit",60,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1202","Increase male size limit",66,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1203","Increase male size limit",72,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1204","Increase male size limit",78,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1205","Increase male size limit",84,"Sep-Nov",2,"Delta*T==1*'-'*7*degree*C",NA
"1206","No fishing females",6,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1207","No fishing females",12,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1208","No fishing females",18,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",Inf
"1209","No fishing females",24,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",Inf
"1210","No fishing females",30,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1211","No fishing females",36,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",Inf
"1212","No fishing females",42,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1213","No fishing females",48,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1214","No fishing females",54,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1215","No fishing females",60,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",Inf
"1216","No fishing females",66,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1217","No fishing females",72,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1218","No fishing females",78,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",NA
"1219","No fishing females",84,"Apr-Aug",2,"Delta*T==1*'-'*7*degree*C",Inf
"1220","No fishing females",6,"August",2,"Delta*T==1*'-'*7*degree*C",597.699433105886
"1221","No fishing females",12,"August",2,"Delta*T==1*'-'*7*degree*C",684.8852496268
"1222","No fishing females",18,"August",2,"Delta*T==1*'-'*7*degree*C",1315.55188435237
"1223","No fishing females",24,"August",2,"Delta*T==1*'-'*7*degree*C",839.105184992326
"1224","No fishing females",30,"August",2,"Delta*T==1*'-'*7*degree*C",804.522333387942
